TswId,SN,Type,TypeName,LangId,AssetFile,OriginalPngFile,PngFile,Comment,PngExists,Verification,Evidence
1133,5,1,char,0,tsw01133_05.pic,tsw01133_05.png,HD-TSW01133-SN05__tsw01133_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1133,6,1,char,0,tsw01133_06.pic,tsw01133_06.png,HD-TSW01133-SN06__tsw01133_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1133,7,1,char,0,tsw01133_07.pic,tsw01133_07.png,HD-TSW01133-SN07__tsw01133_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,0,1,char,0,tsw01134_00.pic,tsw01134_00.png,HD-TSW01134-SN00__tsw01134_00.png,273--備戰,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,1,1,char,0,tsw01134_01.pic,tsw01134_01.png,HD-TSW01134-SN01__tsw01134_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,2,1,char,0,tsw01134_02.pic,tsw01134_02.png,HD-TSW01134-SN02__tsw01134_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,3,1,char,0,tsw01134_03.pic,tsw01134_03.png,HD-TSW01134-SN03__tsw01134_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,4,1,char,0,tsw01134_04.pic,tsw01134_04.png,HD-TSW01134-SN04__tsw01134_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,5,1,char,0,tsw01134_05.pic,tsw01134_05.png,HD-TSW01134-SN05__tsw01134_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,6,1,char,0,tsw01134_06.pic,tsw01134_06.png,HD-TSW01134-SN06__tsw01134_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1134,7,1,char,0,tsw01134_07.pic,tsw01134_07.png,HD-TSW01134-SN07__tsw01134_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,0,1,char,0,tsw01135_00.pic,tsw01135_00.png,HD-TSW01135-SN00__tsw01135_00.png,274--備戰,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,1,1,char,0,tsw01135_01.pic,tsw01135_01.png,HD-TSW01135-SN01__tsw01135_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,2,1,char,0,tsw01135_02.pic,tsw01135_02.png,HD-TSW01135-SN02__tsw01135_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,3,1,char,0,tsw01135_03.pic,tsw01135_03.png,HD-TSW01135-SN03__tsw01135_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,4,1,char,0,tsw01135_04.pic,tsw01135_04.png,HD-TSW01135-SN04__tsw01135_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,5,1,char,0,tsw01135_05.pic,tsw01135_05.png,HD-TSW01135-SN05__tsw01135_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,6,1,char,0,tsw01135_06.pic,tsw01135_06.png,HD-TSW01135-SN06__tsw01135_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1135,7,1,char,0,tsw01135_07.pic,tsw01135_07.png,HD-TSW01135-SN07__tsw01135_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,0,1,char,0,tsw01136_00.pic,tsw01136_00.png,HD-TSW01136-SN00__tsw01136_00.png,274--攻擊,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,1,1,char,0,tsw01136_01.pic,tsw01136_01.png,HD-TSW01136-SN01__tsw01136_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,2,1,char,0,tsw01136_02.pic,tsw01136_02.png,HD-TSW01136-SN02__tsw01136_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,3,1,char,0,tsw01136_03.pic,tsw01136_03.png,HD-TSW01136-SN03__tsw01136_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,4,1,char,0,tsw01136_04.pic,tsw01136_04.png,HD-TSW01136-SN04__tsw01136_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,5,1,char,0,tsw01136_05.pic,tsw01136_05.png,HD-TSW01136-SN05__tsw01136_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,6,1,char,0,tsw01136_06.pic,tsw01136_06.png,HD-TSW01136-SN06__tsw01136_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,7,1,char,0,tsw01136_07.pic,tsw01136_07.png,HD-TSW01136-SN07__tsw01136_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,8,1,char,0,tsw01136_08.pic,tsw01136_08.png,HD-TSW01136-SN08__tsw01136_08.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,9,1,char,0,tsw01136_09.pic,tsw01136_09.png,HD-TSW01136-SN09__tsw01136_09.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,10,1,char,0,tsw01136_10.pic,tsw01136_10.png,HD-TSW01136-SN10__tsw01136_10.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1136,11,1,char,0,tsw01136_11.pic,tsw01136_11.png,HD-TSW01136-SN11__tsw01136_11.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,0,1,char,0,tsw01137_00.pic,tsw01137_00.png,HD-TSW01137-SN00__tsw01137_00.png,274--特殊,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,1,1,char,0,tsw01137_01.pic,tsw01137_01.png,HD-TSW01137-SN01__tsw01137_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,2,1,char,0,tsw01137_02.pic,tsw01137_02.png,HD-TSW01137-SN02__tsw01137_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,3,1,char,0,tsw01137_03.pic,tsw01137_03.png,HD-TSW01137-SN03__tsw01137_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,4,1,char,0,tsw01137_04.pic,tsw01137_04.png,HD-TSW01137-SN04__tsw01137_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,5,1,char,0,tsw01137_05.pic,tsw01137_05.png,HD-TSW01137-SN05__tsw01137_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,6,1,char,0,tsw01137_06.pic,tsw01137_06.png,HD-TSW01137-SN06__tsw01137_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,7,1,char,0,tsw01137_07.pic,tsw01137_07.png,HD-TSW01137-SN07__tsw01137_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,8,1,char,0,tsw01137_08.pic,tsw01137_08.png,HD-TSW01137-SN08__tsw01137_08.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,9,1,char,0,tsw01137_09.pic,tsw01137_09.png,HD-TSW01137-SN09__tsw01137_09.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,10,1,char,0,tsw01137_10.pic,tsw01137_10.png,HD-TSW01137-SN10__tsw01137_10.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,11,1,char,0,tsw01137_11.pic,tsw01137_11.png,HD-TSW01137-SN11__tsw01137_11.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,12,1,char,0,tsw01137_12.pic,tsw01137_12.png,HD-TSW01137-SN12__tsw01137_12.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,13,1,char,0,tsw01137_13.pic,tsw01137_13.png,HD-TSW01137-SN13__tsw01137_13.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,14,1,char,0,tsw01137_14.pic,tsw01137_14.png,HD-TSW01137-SN14__tsw01137_14.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,15,1,char,0,tsw01137_15.pic,tsw01137_15.png,HD-TSW01137-SN15__tsw01137_15.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,16,1,char,0,tsw01137_16.pic,tsw01137_16.png,HD-TSW01137-SN16__tsw01137_16.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,17,1,char,0,tsw01137_17.pic,tsw01137_17.png,HD-TSW01137-SN17__tsw01137_17.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,18,1,char,0,tsw01137_18.pic,tsw01137_18.png,HD-TSW01137-SN18__tsw01137_18.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,19,1,char,0,tsw01137_19.pic,tsw01137_19.png,HD-TSW01137-SN19__tsw01137_19.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,20,1,char,0,tsw01137_20.pic,tsw01137_20.png,HD-TSW01137-SN20__tsw01137_20.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,21,1,char,0,tsw01137_21.pic,tsw01137_21.png,HD-TSW01137-SN21__tsw01137_21.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1137,22,1,char,0,tsw01137_22.pic,tsw01137_22.png,HD-TSW01137-SN22__tsw01137_22.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,0,1,char,0,tsw01138_00.pic,tsw01138_00.png,HD-TSW01138-SN00__tsw01138_00.png,416--備戰,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,1,1,char,0,tsw01138_01.pic,tsw01138_01.png,HD-TSW01138-SN01__tsw01138_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,2,1,char,0,tsw01138_02.pic,tsw01138_02.png,HD-TSW01138-SN02__tsw01138_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,3,1,char,0,tsw01138_03.pic,tsw01138_03.png,HD-TSW01138-SN03__tsw01138_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,4,1,char,0,tsw01138_04.pic,tsw01138_04.png,HD-TSW01138-SN04__tsw01138_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,5,1,char,0,tsw01138_05.pic,tsw01138_05.png,HD-TSW01138-SN05__tsw01138_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,6,1,char,0,tsw01138_06.pic,tsw01138_06.png,HD-TSW01138-SN06__tsw01138_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1138,7,1,char,0,tsw01138_07.pic,tsw01138_07.png,HD-TSW01138-SN07__tsw01138_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,0,1,char,0,tsw01139_00.pic,tsw01139_00.png,HD-TSW01139-SN00__tsw01139_00.png,416--攻擊,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,1,1,char,0,tsw01139_01.pic,tsw01139_01.png,HD-TSW01139-SN01__tsw01139_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,2,1,char,0,tsw01139_02.pic,tsw01139_02.png,HD-TSW01139-SN02__tsw01139_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,3,1,char,0,tsw01139_03.pic,tsw01139_03.png,HD-TSW01139-SN03__tsw01139_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,4,1,char,0,tsw01139_04.pic,tsw01139_04.png,HD-TSW01139-SN04__tsw01139_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,5,1,char,0,tsw01139_05.pic,tsw01139_05.png,HD-TSW01139-SN05__tsw01139_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,6,1,char,0,tsw01139_06.pic,tsw01139_06.png,HD-TSW01139-SN06__tsw01139_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,7,1,char,0,tsw01139_07.pic,tsw01139_07.png,HD-TSW01139-SN07__tsw01139_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,8,1,char,0,tsw01139_08.pic,tsw01139_08.png,HD-TSW01139-SN08__tsw01139_08.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,9,1,char,0,tsw01139_09.pic,tsw01139_09.png,HD-TSW01139-SN09__tsw01139_09.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1139,10,1,char,0,tsw01139_10.pic,tsw01139_10.png,HD-TSW01139-SN10__tsw01139_10.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,0,1,char,0,tsw01140_00.pic,tsw01140_00.png,HD-TSW01140-SN00__tsw01140_00.png,416--特殊,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,1,1,char,0,tsw01140_01.pic,tsw01140_01.png,HD-TSW01140-SN01__tsw01140_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,2,1,char,0,tsw01140_02.pic,tsw01140_02.png,HD-TSW01140-SN02__tsw01140_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,3,1,char,0,tsw01140_03.pic,tsw01140_03.png,HD-TSW01140-SN03__tsw01140_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,4,1,char,0,tsw01140_04.pic,tsw01140_04.png,HD-TSW01140-SN04__tsw01140_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,5,1,char,0,tsw01140_05.pic,tsw01140_05.png,HD-TSW01140-SN05__tsw01140_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,6,1,char,0,tsw01140_06.pic,tsw01140_06.png,HD-TSW01140-SN06__tsw01140_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,7,1,char,0,tsw01140_07.pic,tsw01140_07.png,HD-TSW01140-SN07__tsw01140_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1140,8,1,char,0,tsw01140_08.pic,tsw01140_08.png,HD-TSW01140-SN08__tsw01140_08.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,0,1,char,0,tsw01141_00.pic,tsw01141_00.png,HD-TSW01141-SN00__tsw01141_00.png,010--備戰,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,1,1,char,0,tsw01141_01.pic,tsw01141_01.png,HD-TSW01141-SN01__tsw01141_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,2,1,char,0,tsw01141_02.pic,tsw01141_02.png,HD-TSW01141-SN02__tsw01141_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,3,1,char,0,tsw01141_03.pic,tsw01141_03.png,HD-TSW01141-SN03__tsw01141_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,4,1,char,0,tsw01141_04.pic,tsw01141_04.png,HD-TSW01141-SN04__tsw01141_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,5,1,char,0,tsw01141_05.pic,tsw01141_05.png,HD-TSW01141-SN05__tsw01141_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,6,1,char,0,tsw01141_06.pic,tsw01141_06.png,HD-TSW01141-SN06__tsw01141_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1141,7,1,char,0,tsw01141_07.pic,tsw01141_07.png,HD-TSW01141-SN07__tsw01141_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1142,0,1,char,0,tsw01142_00.pic,tsw01142_00.png,HD-TSW01142-SN00__tsw01142_00.png,010--攻擊,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1142,1,1,char,0,tsw01142_01.pic,tsw01142_01.png,HD-TSW01142-SN01__tsw01142_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1142,2,1,char,0,tsw01142_02.pic,tsw01142_02.png,HD-TSW01142-SN02__tsw01142_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1142,3,1,char,0,tsw01142_03.pic,tsw01142_03.png,HD-TSW01142-SN03__tsw01142_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1142,4,1,char,0,tsw01142_04.pic,tsw01142_04.png,HD-TSW01142-SN04__tsw01142_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1143,0,1,char,0,tsw01143_00.pic,tsw01143_00.png,HD-TSW01143-SN00__tsw01143_00.png,010--死亡,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1143,1,1,char,0,tsw01143_01.pic,tsw01143_01.png,HD-TSW01143-SN01__tsw01143_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1144,0,1,char,0,tsw01144_00.pic,tsw01144_00.png,HD-TSW01144-SN00__tsw01144_00.png,002--絕招2,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1144,1,1,char,0,tsw01144_01.pic,tsw01144_01.png,HD-TSW01144-SN01__tsw01144_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1144,2,1,char,0,tsw01144_02.pic,tsw01144_02.png,HD-TSW01144-SN02__tsw01144_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1144,3,1,char,0,tsw01144_03.pic,tsw01144_03.png,HD-TSW01144-SN03__tsw01144_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1144,4,1,char,0,tsw01144_04.pic,tsw01144_04.png,HD-TSW01144-SN04__tsw01144_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,0,1,char,0,tsw01145_00.pic,tsw01145_00.png,HD-TSW01145-SN00__tsw01145_00.png,562-s2,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,1,1,char,0,tsw01145_01.pic,tsw01145_01.png,HD-TSW01145-SN01__tsw01145_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,2,1,char,0,tsw01145_02.pic,tsw01145_02.png,HD-TSW01145-SN02__tsw01145_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,3,1,char,0,tsw01145_03.pic,tsw01145_03.png,HD-TSW01145-SN03__tsw01145_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,4,1,char,0,tsw01145_04.pic,tsw01145_04.png,HD-TSW01145-SN04__tsw01145_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,5,1,char,0,tsw01145_05.pic,tsw01145_05.png,HD-TSW01145-SN05__tsw01145_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,6,1,char,0,tsw01145_06.pic,tsw01145_06.png,HD-TSW01145-SN06__tsw01145_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1145,7,1,char,0,tsw01145_07.pic,tsw01145_07.png,HD-TSW01145-SN07__tsw01145_07.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1146,0,1,char,0,tsw01146_00.pic,tsw01146_00.png,HD-TSW01146-SN00__tsw01146_00.png,568-坐,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1147,0,1,char,0,tsw01147_00.pic,tsw01147_00.png,HD-TSW01147-SN00__tsw01147_00.png,609-各方向,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1147,1,1,char,0,tsw01147_01.pic,tsw01147_01.png,HD-TSW01147-SN01__tsw01147_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1147,2,1,char,0,tsw01147_02.pic,tsw01147_02.png,HD-TSW01147-SN02__tsw01147_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1147,3,1,char,0,tsw01147_03.pic,tsw01147_03.png,HD-TSW01147-SN03__tsw01147_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1147,4,1,char,0,tsw01147_04.pic,tsw01147_04.png,HD-TSW01147-SN04__tsw01147_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1148,0,1,char,0,tsw01148_00.pic,tsw01148_00.png,HD-TSW01148-SN00__tsw01148_00.png,535-妓女,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1148,1,1,char,0,tsw01148_01.pic,tsw01148_01.png,HD-TSW01148-SN01__tsw01148_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1148,2,1,char,0,tsw01148_02.pic,tsw01148_02.png,HD-TSW01148-SN02__tsw01148_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1148,3,1,char,0,tsw01148_03.pic,tsw01148_03.png,HD-TSW01148-SN03__tsw01148_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1148,4,1,char,0,tsw01148_04.pic,tsw01148_04.png,HD-TSW01148-SN04__tsw01148_04.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1148,5,1,char,0,tsw01148_05.pic,tsw01148_05.png,HD-TSW01148-SN05__tsw01148_05.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1148,6,1,char,0,tsw01148_06.pic,tsw01148_06.png,HD-TSW01148-SN06__tsw01148_06.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1149,0,1,char,0,tsw01149_00.pic,tsw01149_00.png,HD-TSW01149-SN00__tsw01149_00.png,中國酒客,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1149,1,1,char,0,tsw01149_01.pic,tsw01149_01.png,HD-TSW01149-SN01__tsw01149_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1150,0,1,char,0,tsw01150_00.pic,tsw01150_00.png,HD-TSW01150-SN00__tsw01150_00.png,573-0,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1150,1,1,char,0,tsw01150_01.pic,tsw01150_01.png,HD-TSW01150-SN01__tsw01150_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1150,2,1,char,0,tsw01150_02.pic,tsw01150_02.png,HD-TSW01150-SN02__tsw01150_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1150,3,1,char,0,tsw01150_03.pic,tsw01150_03.png,HD-TSW01150-SN03__tsw01150_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1151,0,1,char,0,tsw01151_00.pic,tsw01151_00.png,HD-TSW01151-SN00__tsw01151_00.png,573-1,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1151,1,1,char,0,tsw01151_01.pic,tsw01151_01.png,HD-TSW01151-SN01__tsw01151_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1151,2,1,char,0,tsw01151_02.pic,tsw01151_02.png,HD-TSW01151-SN02__tsw01151_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1151,3,1,char,0,tsw01151_03.pic,tsw01151_03.png,HD-TSW01151-SN03__tsw01151_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1152,0,1,char,0,tsw01152_00.pic,tsw01152_00.png,HD-TSW01152-SN00__tsw01152_00.png,573-2,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1152,1,1,char,0,tsw01152_01.pic,tsw01152_01.png,HD-TSW01152-SN01__tsw01152_01.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1152,2,1,char,0,tsw01152_02.pic,tsw01152_02.png,HD-TSW01152-SN02__tsw01152_02.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1152,3,1,char,0,tsw01152_03.pic,tsw01152_03.png,HD-TSW01152-SN03__tsw01152_03.png,,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
1153,0,1,char,0,tsw01153_00.pic,tsw01153_00.png,HD-TSW01153-SN00__tsw01153_00.png,580-0,True,embedded_hd_manifest,Recovered from first Zstandard frame of Steam HD tsw_index.ssmod.
