item_id,name,kind,source_file,line,symbol,quantity,enemy_id,drop_rate,limitation
629,精華藥水,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
637,魔晶粉,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
984,角笛,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
988,金項鍊,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
998,珊瑚耳環,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
697,祠符,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
508,月牙劍,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
527,大食誡弓,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
537,彎刀,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
538,弧月刀,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
539,刃風刀,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
855,甲冑,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
856,片葉鎧,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
860,思潮之袍,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1006,蛇鱗衣,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1007,蛟鱗衣,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1011,護心鏡,store_listing,Scene.lua,45845,Scene.TALK792,,,,"literal reference only; conditions, repeatability and total supply unresolved"
508,月牙劍,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
507,隴金玉劍,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
527,大食誡弓,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
526,華蓮七彩弓,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
537,彎刀,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
538,弧月刀,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
549,柳葉刀,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
566,流雲針,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
567,輪刃,store_listing,Scene.lua,45952,Scene.TALK898,,,,"literal reference only; conditions, repeatability and total supply unresolved"
854,鎖鎧,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
860,思潮之袍,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
857,癒傷之鎧,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
864,烏蠶衣,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1014,神秘斗篷,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
914,菟縱鞋,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
911,武裝鞋,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1046,景衣法鐲,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1047,般若裟腕,store_listing,Scene.lua,45965,Scene.TALK899,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
697,祠符,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
726,延胡索之花,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
727,大葉合歡散,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
830,坦普拉琴,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
977,象牙戒指,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
978,瑪瑙戒指,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
990,琥珀項鍊,store_listing,Scene.lua,45978,Scene.TALK900,,,,"literal reference only; conditions, repeatability and total supply unresolved"
508,月牙劍,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
506,赤螫,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
532,閻魔弓,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
538,弧月刀,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
539,刃風刀,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
878,掃羅手套,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
913,虎爪鞋,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1038,綑鍊鞋,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1041,閰氣靴,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1014,神秘斗篷,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1007,蛟鱗衣,store_listing,Scene.lua,46082,Scene.TALK1047,,,,"literal reference only; conditions, repeatability and total supply unresolved"
973,銀戒指,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
974,金戒指,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
977,象牙戒指,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
990,琥珀項鍊,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
988,金項鍊,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
719,博落迴之根,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
721,海檬果,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
726,延胡索之花,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
565,飛去來器,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
566,流雲針,store_listing,Scene.lua,46095,Scene.TALK1048,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
636,魔法葉,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
649,解僵針,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
655,定心丸,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,store_listing,Scene.lua,46108,Scene.TALK1049,,,,"literal reference only; conditions, repeatability and total supply unresolved"
402,駱駝,remove_item,Scene.lua,48433,Scene.TALK1023,-2,,,"literal reference only; conditions, repeatability and total supply unresolved"
537,彎刀,remove_item,Scene.lua,49096,Scene.TALK1108,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
537,彎刀,add_item,Scene.lua,49135,Scene.TALK1109,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
578,中國劍,remove_item,Scene.lua,49888,Scene.TALK1127,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
1003,棉布衣,add_item,Scene.lua,51329,Scene.TALK125,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
766,紅寶石戒指,remove_item,Scene.lua,51330,Scene.TALK125,-8,,,"literal reference only; conditions, repeatability and total supply unresolved"
622,結纍葡萄,add_item,Scene.lua,51539,Scene.TALK129,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
624,無酵餅,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
647,解毒草,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
872,皮手套,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
906,皮靴,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
971,銅戒指,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1003,棉布衣,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1019,頭巾,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1020,布帽,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1032,藤鞋,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1042,手鐲,store_listing,Scene.lua,52298,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
624,無酵餅,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
647,解毒草,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
697,祠符,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
872,皮手套,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
906,皮靴,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
971,銅戒指,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1003,棉布衣,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1019,頭巾,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1020,布帽,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1032,藤鞋,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1042,手鐲,store_listing,Scene.lua,52302,Scene.TALK185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
732,清水,remove_item,Scene.lua,53355,Scene.TALK226,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
767,珍珠,remove_item,Scene.lua,54209,Scene.TALK172,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
730,中國陶器,remove_item,Scene.lua,54642,Scene.TALK99,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,add_item,Scene.lua,55550,Scene.TALK183,2,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,57560,Scene.TALK2201,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57566,Scene.TALK2202,,,,"literal reference only; conditions, repeatability and total supply unresolved"
954,吸魔壺,chest_reference,Scene.lua,57574,Scene.TALK2204,,,,"literal reference only; conditions, repeatability and total supply unresolved"
566,流雲針,chest_reference,Scene.lua,57578,Scene.TALK2205,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57582,Scene.TALK2206,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,57586,Scene.TALK2207,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,57590,Scene.TALK2208,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57594,Scene.TALK2209,,,,"literal reference only; conditions, repeatability and total supply unresolved"
773,魔晶礦Ｂ,chest_reference,Scene.lua,57598,Scene.TALK2210,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1045,雨雲之腕,chest_reference,Scene.lua,57602,Scene.TALK2211,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,57606,Scene.TALK2212,,,,"literal reference only; conditions, repeatability and total supply unresolved"
637,魔晶粉,chest_reference,Scene.lua,57610,Scene.TALK2213,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,chest_reference,Scene.lua,57614,Scene.TALK2214,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57622,Scene.TALK2216,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57626,Scene.TALK2217,,,,"literal reference only; conditions, repeatability and total supply unresolved"
630,嘉果,chest_reference,Scene.lua,57631,Scene.TALK2218,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,chest_reference,Scene.lua,57636,Scene.TALK2219,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,chest_reference,Scene.lua,57641,Scene.TALK2220,,,,"literal reference only; conditions, repeatability and total supply unresolved"
623,聖石榴,chest_reference,Scene.lua,57647,Scene.TALK2222,,,,"literal reference only; conditions, repeatability and total supply unresolved"
645,輪迴盤,chest_reference,Scene.lua,57651,Scene.TALK2223,,,,"literal reference only; conditions, repeatability and total supply unresolved"
672,神奇麵包,chest_reference,Scene.lua,57656,Scene.TALK2224,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,57660,Scene.TALK2226,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,57664,Scene.TALK2228,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,chest_reference,Scene.lua,57668,Scene.TALK2229,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,chest_reference,Scene.lua,57672,Scene.TALK2230,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57678,Scene.TALK2231,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,chest_reference,Scene.lua,57683,Scene.TALK2232,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,chest_reference,Scene.lua,57688,Scene.TALK2233,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,57706,Scene.TALK2235,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,57711,Scene.TALK2236,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,chest_reference,Scene.lua,57716,Scene.TALK2237,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,chest_reference,Scene.lua,57721,Scene.TALK2238,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,chest_reference,Scene.lua,57741,Scene.TALK2240,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,57746,Scene.TALK2241,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,57751,Scene.TALK2242,,,,"literal reference only; conditions, repeatability and total supply unresolved"
729,神祕果,chest_reference,Scene.lua,57761,Scene.TALK2244,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57766,Scene.TALK2245,,,,"literal reference only; conditions, repeatability and total supply unresolved"
630,嘉果,chest_reference,Scene.lua,57770,Scene.TALK2246,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57774,Scene.TALK2247,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57778,Scene.TALK2248,,,,"literal reference only; conditions, repeatability and total supply unresolved"
674,妖精麥粉,chest_reference,Scene.lua,57782,Scene.TALK2249,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57786,Scene.TALK2250,,,,"literal reference only; conditions, repeatability and total supply unresolved"
774,魔晶礦Ｃ,chest_reference,Scene.lua,57790,Scene.TALK2251,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57794,Scene.TALK2252,,,,"literal reference only; conditions, repeatability and total supply unresolved"
653,還神果,chest_reference,Scene.lua,57798,Scene.TALK2253,,,,"literal reference only; conditions, repeatability and total supply unresolved"
779,機關設計圖４,chest_reference,Scene.lua,57803,Scene.TALK2254,,,,"literal reference only; conditions, repeatability and total supply unresolved"
645,輪迴盤,chest_reference,Scene.lua,57808,Scene.TALK2255,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57812,Scene.TALK2256,,,,"literal reference only; conditions, repeatability and total supply unresolved"
639,還靈丹,chest_reference,Scene.lua,57816,Scene.TALK2257,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57820,Scene.TALK2258,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,chest_reference,Scene.lua,57824,Scene.TALK2259,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,chest_reference,Scene.lua,57829,Scene.TALK2260,,,,"literal reference only; conditions, repeatability and total supply unresolved"
945,白虎風牙,chest_reference,Scene.lua,57834,Scene.TALK2261,,,,"literal reference only; conditions, repeatability and total supply unresolved"
895,海神盔,chest_reference,Scene.lua,57839,Scene.TALK2262,,,,"literal reference only; conditions, repeatability and total supply unresolved"
899,金剛斗笠,chest_reference,Scene.lua,57844,Scene.TALK2263,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57849,Scene.TALK2264,,,,"literal reference only; conditions, repeatability and total supply unresolved"
633,千年何首烏,chest_reference,Scene.lua,57854,Scene.TALK2265,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,57859,Scene.TALK2266,,,,"literal reference only; conditions, repeatability and total supply unresolved"
946,玄武土器,chest_reference,Scene.lua,57864,Scene.TALK2267,,,,"literal reference only; conditions, repeatability and total supply unresolved"
948,神光寶塔,chest_reference,Scene.lua,57868,Scene.TALK2268,,,,"literal reference only; conditions, repeatability and total supply unresolved"
633,千年何首烏,chest_reference,Scene.lua,57873,Scene.TALK2269,,,,"literal reference only; conditions, repeatability and total supply unresolved"
639,還靈丹,chest_reference,Scene.lua,57878,Scene.TALK2270,,,,"literal reference only; conditions, repeatability and total supply unresolved"
692,神木之精,chest_reference,Scene.lua,57883,Scene.TALK2271,,,,"literal reference only; conditions, repeatability and total supply unresolved"
827,人像圖冊,chest_reference,Scene.lua,57888,Scene.TALK2272,,,,"literal reference only; conditions, repeatability and total supply unresolved"
558,鉤鐮槍,chest_reference,Scene.lua,57893,Scene.TALK2273,,,,"literal reference only; conditions, repeatability and total supply unresolved"
884,靈蛇手套,chest_reference,Scene.lua,57957,Scene.TALK2289,,,,"literal reference only; conditions, repeatability and total supply unresolved"
943,乾坤袋,remove_item,Scene.lua,57986,Scene.TALK2290,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
947,雷公鎚,chest_reference,Scene.lua,58007,Scene.TALK2291,,,,"literal reference only; conditions, repeatability and total supply unresolved"
902,紫金冠,chest_reference,Scene.lua,58011,Scene.TALK2292,,,,"literal reference only; conditions, repeatability and total supply unresolved"
947,雷公鎚,remove_item,Scene.lua,58043,Scene.TALK2296,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
402,駱駝,add_item,Scene.lua,59373,Scene.TALK24,2,,,"literal reference only; conditions, repeatability and total supply unresolved"
402,駱駝,remove_item,Scene.lua,60132,Scene.TALK4028,-2,,,"literal reference only; conditions, repeatability and total supply unresolved"
70,蜃樓王,add_item,Scene.lua,67801,Scene.TALK4015,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
63,姆斯比爾,add_item,Scene.lua,73358,Scene.CHAP8_BEGIN,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
64,藍魔神,add_item,Scene.lua,73359,Scene.CHAP8_BEGIN,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
639,還靈丹,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
697,祠符,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
649,解僵針,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
657,聖言石,store_listing,Scene.lua,73377,Scene.TALK4401,,,,"literal reference only; conditions, repeatability and total supply unresolved"
554,齊眉棍,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
555,八卦棍,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
568,翔羽葉,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
569,旋流刺,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
979,辟邪戒指,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
995,神草結,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1031,千葉,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
883,烏蠶手套,store_listing,Scene.lua,73387,Scene.TALK4402,,,,"literal reference only; conditions, repeatability and total supply unresolved"
823,多魔遊戲軟體,chest_reference,Scene.lua,73416,Scene.TALK4404,,,,"literal reference only; conditions, repeatability and total supply unresolved"
797,天扇,chest_reference,Scene.lua,73421,Scene.TALK4405,,,,"literal reference only; conditions, repeatability and total supply unresolved"
658,破元仙露,remove_item,Scene.lua,73444,Scene.TALK4406,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
768,空白符紙,chest_reference,Scene.lua,73477,Scene.TALK4410,,,,"literal reference only; conditions, repeatability and total supply unresolved"
796,太極圖,chest_reference,Scene.lua,73523,Scene.TALK4419,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1013,竹葉符衣,chest_reference,Scene.lua,73528,Scene.TALK4420,,,,"literal reference only; conditions, repeatability and total supply unresolved"
941,夜叉肩帶,chest_reference,Scene.lua,73541,Scene.TALK4423,,,,"literal reference only; conditions, repeatability and total supply unresolved"
628,金創藥,chest_reference,Scene.lua,73546,Scene.TALK4424,,,,"literal reference only; conditions, repeatability and total supply unresolved"
881,青電臂,chest_reference,Scene.lua,73551,Scene.TALK4425,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,73555,Scene.TALK4426,,,,"literal reference only; conditions, repeatability and total supply unresolved"
545,太皇刀─閻天,chest_reference,Scene.lua,73560,Scene.TALK4427,,,,"literal reference only; conditions, repeatability and total supply unresolved"
785,神津珍譜─肆,chest_reference,Scene.lua,73565,Scene.TALK4428,,,,"literal reference only; conditions, repeatability and total supply unresolved"
795,圓珠,chest_reference,Scene.lua,73570,Scene.TALK4429,,,,"literal reference only; conditions, repeatability and total supply unresolved"
645,輪迴盤,chest_reference,Scene.lua,73575,Scene.TALK4430,,,,"literal reference only; conditions, repeatability and total supply unresolved"
509,雪浪劍,store_listing,Scene.lua,73608,Scene.TALK4431,,,,"literal reference only; conditions, repeatability and total supply unresolved"
511,湛盧,store_listing,Scene.lua,73608,Scene.TALK4431,,,,"literal reference only; conditions, repeatability and total supply unresolved"
525,火炎神弩,store_listing,Scene.lua,73608,Scene.TALK4431,,,,"literal reference only; conditions, repeatability and total supply unresolved"
529,鐵胎弓,store_listing,Scene.lua,73608,Scene.TALK4431,,,,"literal reference only; conditions, repeatability and total supply unresolved"
548,蝴蝶刀,store_listing,Scene.lua,73608,Scene.TALK4431,,,,"literal reference only; conditions, repeatability and total supply unresolved"
